ID,名称,销售数量,Steam价格,最低售价,价格比例
36551,SSG 08 | 炎龙之焰 (战痕累累),11,21.54,112.38,5.217270194986073
763489,加利尔 AR（StatTrak™） | 信号灯 (战痕累累),12,2.09,11.97,5.727272727272728
871759,G3SG1（StatTrak™） | 特训地图 (崭新出厂),11,8.35,29.89,3.5796407185628745
34031,AUG | 赤红新星 (崭新出厂),21,488,2950,6.045081967213115
835909,M4A1 消音型 | 冒险家乐园 (破损不堪),12,957.53,4666,4.872954372186772
33955,AK-47 | 红色层压板 (崭新出厂),13,552,2299.5,4.165760869565218
900662,SG 553（StatTrak™） | 青龙 (破损不堪),11,1.43,9,6.293706293706294
871924,SSG 08（StatTrak™） | 速度激情 (破损不堪),8,23.06,178.99,7.761925411968778
38851,M4A4（StatTrak™） | 喧嚣杀戮 (战痕累累),11,41.4,190,4.5893719806763285
36455,SG 553 | 威吓者 (略有磨损),14,216.09,1124.4,5.203387477439956
759284,AWP（StatTrak™） | 猫猫狗狗 (破损不堪),16,8,49,6.125
38015,SSG 08（纪念品） | 热带风暴 (崭新出厂),4,207.82,559.5,2.6922336637474737
921575,P90（StatTrak™） | 元女王 (略有磨损),219,2.02,9.49,4.698019801980198
887011,PP-野牛 | 太空猫 (破损不堪),61,0.41,2.08,5.073170731707317
886688,MP5-SD | 小小噩梦 (崭新出厂),378,0.38,1.86,4.894736842105264
886670,PP-野牛 | 太空猫 (略有磨损),911,0.89,5.22,5.865168539325842
886666,PP-野牛 | 太空猫 (久经沙场),2082,0.4,2.09,5.225
781607,MAC-10 | 魅惑 (战痕累累),279,0.46,2.21,4.804347826086956
835406,PP-野牛 | 夺命撼响 (破损不堪),145,0.71,3.48,4.901408450704226
45270,MP7 | 血腥运动 (久经沙场),1015,2.15,10,4.651162790697675
968213,UMP-45 | 黑色魅影 (略有磨损),118,14.49,81.2,5.603864734299517
968084,MP5-SD | 静态学 (久经沙场),263,0.26,1.19,4.576923076923077
967990,MP5-SD | 静态学 (略有磨损),198,0.49,2.76,5.63265306122449
968169,UMP-45 | 黑色魅影 (破损不堪),33,9.02,54.78,6.073170731707317
42080,UMP-45 | 碳素纤维 (崭新出厂),1867,0.2,1.2,5.999999999999999
33824,MAC-10 | 银质 (崭新出厂),7394,0.21,1.2,5.714285714285714
35383,MAC-10 | 渐变之色 (崭新出厂),349,49.63,267,5.37981059842837
773547,MP5-SD | 探员 (久经沙场),132,0.82,4.65,5.670731707317074
968039,P90 | 兰迪快冲 (久经沙场),658,1.5,8.13,5.420000000000001
762135,MP7 | 渐变之色 (略有磨损),506,4.79,24.2,5.052192066805845
886657,MP9 | 星使 (久经沙场),2176,4.54,21.7,4.779735682819383
781583,MP5-SD（StatTrak™） | 猛烈冲锋 (略有磨损),127,2.15,9.94,4.623255813953488
781583,MP5-SD（StatTrak™） | 猛烈冲锋 (略有磨损),127,2.15,9.94,4.623255813953488
886615,MP7 | 幽幻深渊 (略有磨损),260,4.19,21.9,5.226730310262529
773687,MP9 | 九头蛇 (久经沙场),112,7.82,38.9,4.974424552429667
900532,P90 | 给爷冲 (久经沙场),1002,0.58,3.29,5.672413793103448
781592,MAC-10 | 魅惑 (久经沙场),1089,0.53,2.96,5.584905660377358
781568,MP5-SD | 猛烈冲锋 (久经沙场),1154,0.52,2.94,5.653846153846153
33821,MAC-10 | 红苹果 (崭新出厂),3020,0.23,1.23,5.3478260869565215
956496,MP7 | 笑一个 (久经沙场),593,1.24,6.75,5.443548387096774
900491,P90 | 给爷冲 (略有磨损),504,1.15,6.15,5.347826086956522
781644,MAC-10（StatTrak™） | 魅惑 (久经沙场),154,0.89,4.93,5.539325842696629
781594,MP5-SD | 猛烈冲锋 (略有磨损),540,0.99,5.46,5.515151515151516
781571,MP5-SD（StatTrak™） | 猛烈冲锋 (久经沙场),221,0.92,5.2,5.6521739130434785
968083,MAC-10 | 赛博恶魔 (略有磨损),389,3.77,19,5.039787798408488
968013,P90 | 兰迪快冲 (略有磨损),252,3.72,18.87,5.07258064516129
967969,MAC-10 | 赛博恶魔 (久经沙场),702,1.61,8.24,5.118012422360248
886610,MP7 | 幽幻深渊 (久经沙场),603,1.92,10.59,5.515625
763284,UMP-45 | 动量 (略有磨损),96,7.5,41.4,5.52
36271,PP-野牛 | 阿努比斯之审判 (崭新出厂),358,10.58,56.7,5.359168241965974
35551,MP7 | 深蓝电镀处理 (崭新出厂),1260,1.11,6.15,5.54054054054054
921425,MAC-10 | 错觉 (战痕累累),2016,0.4,1.79,4.475
967977,P90 | 擦擦 (略有磨损),398,0.21,1.07,5.095238095238096
921571,UMP-45 | 野孩子 (破损不堪),168,1.81,11.07,6.116022099447513
921481,P90 | 元女王 (崭新出厂),746,1.95,10.72,5.4974358974358974
921416,P90 | 元女王 (略有磨损),523,1.04,5.67,5.451923076923077
781601,PP-野牛 | 神秘碑文 (崭新出厂),319,0.36,2.11,5.861111111111111
956496,MP7 | 笑一个 (久经沙场),597,1.24,6.75,5.443548387096774
871496,MP9 | 富士山 (崭新出厂),514,18,94.84,5.268888888888889
763241,MP5-SD（纪念品） | 小白鼠 (崭新出厂),829,0.27,1.37,5.074074074074074
968052,MAC-10 | 赛博恶魔 (战痕累累),75,1.31,7.2,5.4961832061068705
763288,UMP-45 | 动量 (久经沙场),133,4.89,26.23,5.364008179959101
968352,MP5-SD（StatTrak™） | 静态学 (破损不堪),57,0.27,1.6,5.925925925925926
36251,PP-野牛 | 核燃料棒 (崭新出厂),208,3.18,16,5.031446540880503
871066,P90 | 沙漠 DDPAT (久经沙场),100,0.83,4.85,5.843373493975903
835442,MP5-SD | 零点行动 (久经沙场),80,1.26,4.76,3.7777777777777777
759221,MP9 | 毛细血管 (久经沙场),122,0.4,2.31,5.7749999999999995
42145,UMP-45 | 都市 DDPAT (崭新出厂),79,0.13,1.13,8.692307692307692
36250,PP-野牛 | 核燃料棒 (战痕累累),99,0.76,4.39,5.776315789473684
36109,P90 | 白蜡木 (崭新出厂),636,0.2,1.1,5.5
921535,MP9（StatTrak™） | 羽量级 (久经沙场),172,0.28,1.27,4.535714285714286
921493,P90 | 元女王 (久经沙场),1915,0.47,2.44,5.191489361702128
886993,PP-野牛 | 太空猫 (战痕累累),61,0.42,2.19,5.214285714285714
956544,MAC-10 | 灯箱 (崭新出厂),357,0.81,4.17,5.148148148148148
968125,UMP-45 | 深红箔 (略有磨损),152,9.26,51,5.50755939524838
956469,UMP-45 | 机动化 (略有磨损),255,0.23,1.23,5.3478260869565215
35409,MAC-10 | 孔雀石 (战痕累累),7,3.1,34.9,11.258064516129032
38908,MAC-10（StatTrak™） | 阿罗哈 (战痕累累),18,7.3,41.99,5.752054794520548
36228,PP-野牛 | 水蓝条纹 (破损不堪),8,2.43,15.39,6.333333333333333
35604,MP7 | 橄榄格纹 (破损不堪),14,18.42,77.79,4.223127035830619
35396,MAC-10 | 紫青之色 (崭新出厂),13,28,159.96,5.7128571428571435
769146,P90 | 异星世界 (久经沙场),132,0.26,1.13,4.346153846153846
921525,MAC-10 | 错觉 (破损不堪),2628,0.43,2.2,5.116279069767442
886608,PP-野牛（StatTrak™） | 太空猫 (久经沙场),470,0.69,3.71,5.376811594202899
36143,P90 | 精英之作 (崭新出厂),247,1.44,6.28,4.361111111111112
35650,MP9 | 致命毒药 (略有磨损),76,1.38,7,5.072463768115942
968092,P90 | 擦擦 (崭新出厂),902,0.36,1.68,4.666666666666667
781589,MAC-10 | 魅惑 (略有磨损),595,0.99,5.2,5.252525252525253
36202,P90 | 摧枯拉朽 (久经沙场),399,0.51,2.87,5.627450980392157
36165,P90 | 冷血无情 (略有磨损),738,0.23,1.05,4.565217391304348
886999,PP-野牛 | 太空猫 (崭新出厂),589,2,9.84,4.92
871534,MAC-10 | 表面淬火 (略有磨损),110,97.75,518,5.29923273657289
968092,P90 | 擦擦 (崭新出厂),902,0.36,1.68,4.666666666666667
781589,MAC-10 | 魅惑 (略有磨损),595,1.03,5.2,5.048543689320389
36202,P90 | 摧枯拉朽 (久经沙场),399,0.51,2.87,5.627450980392157
36165,P90 | 冷血无情 (略有磨损),738,0.23,1.05,4.565217391304348
886999,PP-野牛 | 太空猫 (崭新出厂),589,2,9.84,4.92
871534,MAC-10 | 表面淬火 (略有磨损),110,97.75,518,5.29923273657289
781636,MP5-SD | 猛烈冲锋 (崭新出厂),235,2.07,10.78,5.207729468599034
36232,PP-野牛 | 黄铜 (略有磨损),535,1.15,6.74,5.860869565217392
968110,MAC-10 | 鼠鼠我呀 (久经沙场),908,1.06,6.11,5.764150943396227
921475,MAC-10 | 错觉 (久经沙场),9259,1.03,5.29,5.135922330097087
871495,MP9 | 富士山 (略有磨损),330,12.49,60.9,4.875900720576461
39421,PP-野牛（StatTrak™） | 水纹之印 (久经沙场),20,7.87,43.6,5.54002541296061
35435,MAC-10 | 冉吉 (久经沙场),222,0.28,1.57,5.607142857142857
779200,MAC-10 | 渐变迪斯科 (久经沙场),1417,3.31,16.9,5.105740181268882
38954,MAC-10（StatTrak™） | 海洋 (略有磨损),216,0.6,3.01,5.016666666666667
968059,MAC-10 | 鼠鼠我呀 (战痕累累),451,0.89,5.33,5.98876404494382
36186,P90 | 浅坟 (崭新出厂),83,11.58,49.3,4.2573402417962
968139,MP7 | 星盘 (略有磨损),173,0.37,1.78,4.8108108108108105
968085,MP5-SD | 静态学 (崭新出厂),95,0.89,5,5.617977528089887
921454,P90（StatTrak™） | 元女王 (崭新出厂),174,4.5,21.06,4.68
921454,P90（StatTrak™） | 元女王 (崭新出厂),174,4.5,21.06,4.68
968174,MAC-10（StatTrak™） | 赛博恶魔 (久经沙场),148,2.99,15.18,5.076923076923077
887043,MP9 | 星使 (略有磨损),1288,10.39,46.9,4.5139557266602495
921500,MP5-SD | 液化 (崭新出厂),422,0.41,1.93,4.7073170731707314
762215,P90 | 设施系列·底片图 (久经沙场),266,0.23,1.34,5.826086956521739
762147,P90 | 设施系列·底片图 (略有磨损),173,0.48,2.14,4.458333333333334
35660,MP9 | 焦油缠绕 (略有磨损),125,1.54,7.39,4.798701298701299
967992,PP-野牛 | 冷室 (略有磨损),245,0.3,1.95,6.5
927303,MAC-10 | 鸣沙 (久经沙场),604,0.18,1.05,5.833333333333334
35416,MAC-10 | 霓虹骑士 (略有磨损),269,11.84,58.8,4.966216216216216
37824,MP9（纪念品） | 暴风呼啸 (久经沙场),1787,0.94,4.48,4.765957446808511
857560,MAC-10（StatTrak™） | 战争手柄 (破损不堪),31,0.69,3.95,5.724637681159421
769254,MP7（StatTrak™） | 恶作剧 (破损不堪),22,0.41,2.39,5.829268292682928
36200,P90 | 摧枯拉朽 (战痕累累),66,0.4,2.44,6.1
886989,MAC-10 | 坐牢 (崭新出厂),597,0.42,2,4.761904761904762
35569,MP7 | 卷云 (略有磨损),501,0.39,1.6,4.102564102564103
759309,P90（StatTrak™） | 牵引力 (战痕累累),55,0.53,2.48,4.679245283018868
956473,MAC-10 | 灯箱 (略有磨损),786,0.25,1.19,4.76
857639,MP9 | 爆裂食物链 (破损不堪),137,2.9,14,4.827586206896552
45269,MP7 | 血腥运动 (崭新出厂),392,6.11,28.49,4.662847790507365
857639,MP9 | 爆裂食物链 (破损不堪),137,2.9,14,4.827586206896552
45269,MP7 | 血腥运动 (崭新出厂),392,6.11,28.49,4.662847790507365
857529,MP9 | 爆裂食物链 (略有磨损),314,6.12,30.9,5.049019607843137
968023,PP-野牛 | 冷室 (崭新出厂),423,0.43,2.09,4.8604651162790695
37822,MP9（纪念品） | 暴风呼啸 (战痕累累),278,0.32,2.4,7.5
956505,MP7 | 笑一个 (略有磨损),301,1.91,10.2,5.340314136125654
956560,MAC-10（StatTrak™） | 灯箱 (战痕累累),104,0.26,1.38,5.3076923076923075
761454,MP7（纪念品） | 主板 (崭新出厂),222,0.52,2.09,4.019230769230769
921572,UMP-45（StatTrak™） | 野孩子 (久经沙场),125,4.69,22.89,4.880597014925373
921519,UMP-45 | 野孩子 (略有磨损),387,6.4,32,5.0
763301,MAC-10 | 销声 (久经沙场),193,0.66,3.69,5.590909090909091
763265,MP5-SD | 磷光体 (略有磨损),132,7.79,41.6,5.34017971758665
921602,UMP-45（StatTrak™） | 野孩子 (略有磨损),84,10.73,60.98,5.683131407269338
921540,MP9（StatTrak™） | 羽量级 (崭新出厂),123,2.36,11.62,4.923728813559322
921536,UMP-45 | 野孩子 (久经沙场),578,2.47,13.1,5.3036437246963555
921523,UMP-45 | 野孩子 (崭新出厂),126,15.32,80.19,5.234334203655353
763293,MAC-10 | 销声 (略有磨损),110,1.2,6.48,5.4
968290,MAC-10 | 鼠鼠我呀 (破损不堪),218,0.97,5.56,5.731958762886598
921611,UMP-45（StatTrak™） | 野孩子 (破损不堪),48,3.37,17.51,5.195845697329377
877013,MP7（纪念品） | 绿野迷踪 (崭新出厂),121,0.49,3.07,6.26530612244898
921611,UMP-45（StatTrak™） | 野孩子 (破损不堪),48,3.37,17.51,5.195845697329377
877013,MP7（纪念品） | 绿野迷踪 (崭新出厂),121,0.49,3.07,6.26530612244898
36291,PP-野牛 | 死亡主宰者 (崭新出厂),313,2.07,11.2,5.4106280193236715
921546,MAC-10（StatTrak™） | 错觉 (久经沙场),1470,3.88,19.6,5.051546391752578
835536,MP7 | 金库悍匪 (崭新出厂),72,4.09,22.94,5.608801955990221
39707,UMP-45（StatTrak™） | 暴乱 (崭新出厂),108,1.81,9.19,5.077348066298342
39336,P90（StatTrak™） | 精英之作 (略有磨损),286,1.31,7.28,5.557251908396947
37796,MP7（纪念品） | 硝烟 (略有磨损),152,1.18,6.89,5.838983050847458
956517,MP7（StatTrak™） | 笑一个 (略有磨损),77,4.78,21.8,4.560669456066946
900586,UMP-45（StatTrak™） | 路障 (略有磨损),169,0.36,1.77,4.916666666666667
921443,P90 | 元女王 (战痕累累),947,0.42,2.09,4.976190476190476
956462,MP7 | 笑一个 (破损不堪),152,1.1,6.17,5.6090909090909085
781709,MP5-SD（StatTrak™） | 猛烈冲锋 (战痕累累),49,0.75,4.35,5.8
762208,MP5-SD | 协处理器 (崭新出厂),268,0.61,3.46,5.672131147540983
921490,P90（StatTrak™） | 元女王 (久经沙场),557,0.92,3.99,4.336956521739131
900533,P90（StatTrak™） | 给爷冲 (久经沙场),265,1.11,6.25,5.63063063063063
871539,MAC-10 | 玩具盒子 (久经沙场),93,5.17,26.86,5.195357833655706
763414,MP9（StatTrak™） | 中度威胁 (崭新出厂),105,1.99,9,4.522613065326633
39680,UMP-45（StatTrak™） | 下士 (久经沙场),122,1.12,6.47,5.7767857142857135
35679,MP9 | 铁血玫瑰 (崭新出厂),201,11.24,56.9,5.062277580071174
35643,MP9 | 飞驰 (崭新出厂),120,1.42,5.9,4.154929577464789
39316,P90（StatTrak™） | 夺命器 (久经沙场),156,2.23,10.29,4.614349775784753
37814,MP9（纪念品） | 沙漠虚线 (久经沙场),482,0.36,1.9,5.277777777777778
42091,UMP-45 | 曝光 (崭新出厂),161,1.93,10.5,5.4404145077720205
45272,MP9 | 黑砂 (崭新出厂),108,0.47,2.17,4.617021276595745
36125,P90 | 夺命器 (久经沙场),257,0.95,5.99,6.305263157894737
921447,MAC-10（StatTrak™） | 错觉 (破损不堪),478,1.87,8,4.27807486631016
956554,UMP-45 | 机动化 (崭新出厂),213,0.46,2.64,5.739130434782608
779288,MAC-10（StatTrak™） | 渐变迪斯科 (破损不堪),49,7.18,36.37,5.065459610027855
769136,MAC-10 | 白鲑鱼 (略有磨损),148,0.42,2.49,5.92857142857143
956567,MAC-10（StatTrak™） | 灯箱 (略有磨损),212,0.72,3.97,5.513888888888889
36258,PP-野牛 | 收割机 (略有磨损),63,0.27,1.47,5.444444444444444
921554,MP5-SD（StatTrak™） | 液化 (略有磨损),165,0.48,2.21,4.604166666666667
35659,MP9 | 焦油缠绕 (久经沙场),218,1.05,4.82,4.59047619047619
887026,MP7（StatTrak™） | 幽幻深渊 (久经沙场),143,3.3,15.9,4.818181818181818
835798,MP7 | 金库悍匪 (破损不堪),26,7.42,25.77,3.473045822102426
45398,PP-野牛（StatTrak™） | 黑夜暴乱 (略有磨损),96,0.48,2.9,6.041666666666667
39051,MP9（StatTrak™） | 生化泄漏 (久经沙场),111,1.65,7.62,4.618181818181818
887045,PP-野牛（StatTrak™） | 太空猫 (崭新出厂),241,3.47,19,5.475504322766571
35568,MP7 | 卷云 (久经沙场),436,0.29,1.23,4.241379310344827
887045,PP-野牛（StatTrak™） | 太空猫 (崭新出厂),241,3.47,19,5.475504322766571
35568,MP7 | 卷云 (久经沙场),436,0.29,1.23,4.241379310344827
36115,P90 | 二西莫夫 (久经沙场),688,11.07,53,4.787714543812105
35567,MP7 | 卷云 (崭新出厂),389,0.8,3.99,4.9875
835584,P90（StatTrak™） | 大怪兽 RUSH (略有磨损),99,2.04,8.87,4.348039215686274
887023,MAC-10（StatTrak™） | 坐牢 (略有磨损),255,0.47,2.24,4.765957446808511
35649,MP9 | 致命毒药 (久经沙场),73,0.87,4.72,5.425287356321839
45366,UMP-45 | 白狼 (久经沙场),821,0.43,2.4,5.5813953488372094
36116,P90 | 二西莫夫 (略有磨损),567,21.02,99.87,4.751189343482398
763395,MP5-SD（StatTrak™） | 磷光体 (崭新出厂),42,38.99,136.87,3.510387278789433
857667,MAC-10 | 战争手柄 (崭新出厂),122,2,10,5.0
39071,MP9（StatTrak™） | 铁血玫瑰 (崭新出厂),102,23.93,118.5,4.951943167572085
927284,MAC-10 | 鸣沙 (略有磨损),260,0.35,2,5.714285714285714
877151,MP9（纪念品） | 残花败藤 (崭新出厂),278,0.42,1.92,4.571428571428571
921570,P90（StatTrak™） | 元女王 (战痕累累),226,1.65,7.97,4.83030303030303
857521,MP9 | 爆裂食物链 (久经沙场),500,3.48,19,5.459770114942529
773718,UMP-45（StatTrak™） | 塑胶炸弹 (久经沙场),92,1.61,8.71,5.409937888198758
39040,MP7（StatTrak™） | 都市危机 (崭新出厂),196,1.19,6.14,5.159663865546219
38933,MAC-10（StatTrak™） | 青金鳄皮 (崭新出厂),66,4.6,19.7,4.282608695652174
36201,P90 | 摧枯拉朽 (崭新出厂),415,1.07,6.33,5.915887850467289
45365,UMP-45 | 白狼 (崭新出厂),284,2.1,10,4.761904761904762
35407,MAC-10 | 绝界之行 (略有磨损),202,2.32,13.18,5.681034482758621
763307,MAC-10（StatTrak™） | 销声 (久经沙场),76,1.44,7.99,5.548611111111112
45396,MP9（StatTrak™） | 黑砂 (久经沙场),189,0.2,1.03,5.1499999999999995
35702,MP9 | 暴风呼啸 (久经沙场),121,2.04,10,4.901960784313726
39416,PP-野牛（StatTrak™） | 透光区 (久经沙场),163,0.95,5.39,5.673684210526316
871444,MP7 | 掠夺者 (破损不堪),13,0.96,4.89,5.09375
871363,MAC-10 | 策略 (久经沙场),21,0.88,5.44,6.1818181818181825
871346,PP-野牛 | 安乐蜥 (战痕累累),37,0.66,3.78,5.727272727272727
871307,PP-野牛 | 安乐蜥 (破损不堪),46,0.89,4,4.49438202247191
871159,MP7 | 掠夺者 (久经沙场),92,0.8,4.89,6.112499999999999
871139,PP-野牛 | 安乐蜥 (略有磨损),91,0.69,3.94,5.710144927536232
871128,MAC-10 | 赭色大马士革 (久经沙场),236,0.66,3.89,5.893939393939394
871109,PP-野牛 | 安乐蜥 (崭新出厂),177,0.78,3.96,5.076923076923077
871093,PP-野牛 | 安乐蜥 (久经沙场),169,0.66,3.93,5.954545454545454
35405,MAC-10 | 绝界之行 (崭新出厂),254,3.8,20,5.2631578947368425
39010,MP7（StatTrak™） | 非洲部落 (久经沙场),66,0.6,3,5.0
921526,MP9（StatTrak™） | 羽量级 (略有磨损),152,0.6,2.82,4.7
781595,PP-野牛（StatTrak™） | 神秘碑文 (略有磨损),297,0.3,1.87,6.233333333333334
769268,UMP-45（StatTrak™） | 城里的月光 (略有磨损),154,1.72,9.5,5.523255813953488
39010,MP7（StatTrak™） | 非洲部落 (久经沙场),66,0.6,3,5.0
781595,PP-野牛（StatTrak™） | 神秘碑文 (略有磨损),297,0.3,1.87,6.233333333333334
769268,UMP-45（StatTrak™） | 城里的月光 (略有磨损),154,1.69,9.5,5.621301775147929
769201,MP7（StatTrak™） | 恶作剧 (战痕累累),42,0.41,2.3,5.609756097560975
36229,PP-野牛 | 黄铜 (战痕累累),158,0.69,3.64,5.27536231884058
761427,PP-野牛（纪念品） | 设施系列·速写图 (崭新出厂),700,1.11,6.19,5.576576576576576
45345,UMP-45（StatTrak™） | 白狼 (久经沙场),224,0.89,4.34,4.876404494382022
35392,MAC-10 | 炽热 (久经沙场),69,4.67,23.9,5.117773019271948
35426,MAC-10 | 海洋 (略有磨损),295,0.21,1.1,5.238095238095239
35424,MAC-10 | 海洋 (崭新出厂),428,0.37,2,5.405405405405405
968324,MAC-10 | 鼠鼠我呀 (崭新出厂),532,4.49,23.6,5.256124721603563
763300,MP9 | 中度威胁 (略有磨损),188,0.2,1.24,6.199999999999999
876867,MP9（纪念品） | 八音盒 (崭新出厂),248,1.63,6.72,4.122699386503068
968309,PP-野牛 | 冷室 (破损不堪),20,0.61,2.69,4.409836065573771
968121,P90 | 攻击向量 (久经沙场),126,9.05,52.33,5.78232044198895
36292,PP-野牛 | 死亡主宰者 (久经沙场),85,0.88,4.97,5.6477272727272725
779266,MP5-SD | 沙漠精英 (崭新出厂),124,0.49,2.16,4.408163265306123
968356,MAC-10（StatTrak™） | 赛博恶魔 (战痕累累),22,3.06,14,4.57516339869281
769166,MP7 | 恶作剧 (久经沙场),144,0.24,1.14,4.75
921515,UMP-45 | 野孩子 (战痕累累),159,1.93,9.47,4.906735751295337
